ID	OPC	CUSPS
1288	14.25	1
1289	17.75	1
1290	12.75	1
1291	14.75	1
1292	14.75	1
1293	19.0	1
1294	16.5	1
1295	17.125	1
1296	13.0	1
1297	14.25	1
1298	13.25	1
1299	13.0	1
1300	11.75	1
1301	12.25	1
1302	13.125	1
1303	23.0	1
1304	12.5	1
1305	20.25	1
1306	16.75	1
1307	12.5	1
1308	17.0	1
1309	14.25	1
1310	18.625	1
1311	20.5	1
1312	13.0	1
1313	14.0	1
1314	13.125	1
1315	13.0	1
1316	16.0	1
1317	12.5	1
1318	11.25	1
1319	12.5	1
1320	17.0	1
1321	14.75	1
1322	12.75	1
1323	12.0	1
1324	13.0	1
1325	12.25	1
1326	13.875	1
1327	15.0	1
1328	12.0	1
1329	15.125	1
1330	11.5	1
1331	13.875	1
1332	15.75	1
1333	13.0	1
1334	14.25	1
1335	13.875	1
1336	14.75	1
1337	13.0	1
1338	16.5	1
1339	14.375	1
1340	16.75	1
1341	15.0	1
1342	16.0	1
1343	15.0	1
1344	18.0	1
1345	16.75	1
1346	13.75	1
1347	18.5	1
1348	14.0	1
1349	18.25	1
1350	16.75	1
1351	12.75	1
1352	18.0	1
1353	11.75	1
1354	12.125	1
1355	14.25	1
1356	15.0	1
1357	14.0	1
1358	17.75	1
1359	10.75	1
1360	12.75	1
1361	11.5	1
1362	13.875	1
1363	14.5	1
1364	13.25	1
1365	14.375	1
1366	12.375	1
1367	14.0	1
1368	18.75	1
1369	15.5	1
1370	17.375	1
1371	18.0	1
1372	15.75	1
1373	15.75	1
1374	19.75	1
1375	12.25	1
1376	12.75	1
1377	12.125	1
1378	13.0	1
1379	14.5	1
1380	15.0	1
1381	12.625	1
1382	13.375	1
1383	26.0	1
1384	13.0	1
1385	12.5	1
1386	10.5	1
1387	14.5	1
1388	14.625	1
1389	15.0	1
1390	18.0	1
1391	10.75	1
1392	19.25	1
1393	17.75	1
1394	15.5	1
1395	11.5	1
1396	13.5	1
1397	17.5	1
1398	18.5	1
1399	15.875	1
1400	11.5	1
1401	10.75	1
1402	12.25	1
1403	16.75	1
1404	13.75	1
1405	15.0	1
1406	14.25	1
1407	14.5	1
1408	13.0	1
1409	14.75	1
1410	14.5	1
1411	14.25	1
1412	18.25	1
1413	14.25	1
1414	13.25	1
1415	17.5	1
1416	13.25	1
1417	18.75	1
1418	11.875	1
1419	13.25	1
1420	14.0	1
1421	12.0	1
1422	13.75	1
1423	13.75	1
1424	14.5	1
1425	12.25	1
1426	14.0	1
1427	18.5	1
1428	12.75	1
1429	11.625	1
1430	14.5	1
1431	18.0	1
1432	14.5	1
1433	13.125	1
1434	14.625	1
1435	12.0	1
1436	12.5	1
1437	16.75	1
1438	12.25	1
1439	14.0	1
1440	13.0	1
1441	12.0	1
1442	17.75	1
1443	14.75	1
1444	18.5	1
1445	12.0	1
1446	11.75	1
1447	15.875	1
1448	15.75	1
1449	14.5	1
1450	12.75	1
1451	18.125	1
1452	13.25	1
1453	16.625	1
1454	13.25	1
1455	13.25	1
1456	14.25	1
1457	17.0	1
1458	11.5	1
1459	16.5	1
1460	12.5	1
1461	16.875	1
1462	12.5	1
1463	16.75	1
1464	14.5	1
1465	14.75	1
1466	12.75	1
1467	16.5	1
1468	16.75	1
1469	14.125	1
1470	13.25	1
1471	13.625	1
1472	12.5	1
1473	14.25	1
1474	13.0	1
1475	15.0	1
1476	13.5	1
1477	13.5	1
1478	14.5	1
1479	12.0	1
1480	12.75	1
1481	14.0	1
1482	13.875	1
1483	15.0	1
1484	11.5	1
1485	17.25	1
1486	16.375	1
1487	15.5	1
1488	16.0	1
1489	13.0	1
1490	18.5	1
1491	12.75	1
1492	14.125	1
1493	11.5	1
1494	18.0	1
1495	11.25	1
1496	17.75	1
1497	16.625	1
1498	12.75	1
1499	16.75	1
1500	16.75	1
1501	13.0	1
1502	12.25	1
1503	13.25	1
1504	13.75	1
1505	16.5	1
1506	14.75	1
1507	18.0	1
1508	14.75	1
1509	15.25	1
1510	13.25	1
1511	16.75	1
1512	14.0	1
1513	13.0	1
1514	13.5	1
1515	17.625	1
1516	13.0	1
1517	13.25	1
1518	12.25	1
1519	15.75	1
1520	16.75	1
1521	14.0	1
1522	13.75	1
1523	14.25	1
1524	14.25	1
1525	16.875	1
1526	14.125	1
1527	18.75	1
1528	13.25	1
1529	19.5	1
1530	16.375	1
1531	13.5	1
1532	13.0	1
1533	12.5	1
1534	12.25	1
1535	12.75	1
1536	15.625	1
1537	19.0	1
1538	16.5	1
1539	14.75	1
1540	13.75	1
1541	13.5	1
1542	14.0	1
1543	18.25	1
1544	14.0	1
1545	12.875	1
1546	12.25	1
1547	14.625	1
1548	13.25	1
1549	15.5	1
1550	15.875	1
1551	12.625	1
1552	12.75	1
1553	16.25	1
1554	19.5	1
1555	12.5	1
1556	21.5	1
1557	15.0	1
1558	14.0	1
1559	13.0	1
1560	12.0	1
1561	16.5	1
1562	13.75	1
1563	17.0	1
1564	18.25	1
1565	14.0	1
1566	14.25	1
1567	18.5	1
1568	12.625	1
1569	18.0	1
1570	13.0	1
1571	13.625	1
1572	16.5	1
1573	13.75	1
1574	12.5	1
1575	13.625	1
1576	12.75	1
1577	18.25	1
1578	13.0	1
1579	24.0	1
1580	13.25	1
1581	14.5	1
1582	16.625	1
1583	18.75	1
1584	15.5	1
1585	16.5	1
1586	18.75	1
1587	12.25	1
1588	16.25	1
1589	12.0	1
1590	18.625	1
1591	16.125	1
1592	16.25	1
1593	17.25	1
1594	12.625	1
1595	16.5	1
1596	17.0	1
1597	13.5	1
1598	13.75	1
1599	16.5	1
1600	14.75	1
1601	13.0	1
1602	13.75	1
1603	15.625	1
1604	12.25	1
1605	15.0	1
1606	13.75	1
1607	14.25	1
1608	13.0	1
1609	17.5	1
